X Z V VxVz
64 -90 2.42 1.18803208
64 -89 2.41 1.185816361
64 -88 2.32 1.181867709
64 -87 2.18 1.177152427
64 -86 2.08 1.17349619
64 -85 2.04 1.172577694
64 -84 2.08 1.174854914
64 -83 2.18 1.179242624
64 -82 2.28 1.183800419
64 -81 2.29 1.186925483
64 -80 2.21 1.188162607
64 -79 2.17 1.18809341
64 -78 2.18 1.187568374
64 -77 2.17 1.187030235
64 -76 2.14 1.186359828
64 -75 2.15 1.185078083
64 -74 2.18 1.182523842
64 -73 2.15 1.177945352
64 -72 2.05 1.170970018
64 -71 1.95 1.163494377
64 -70 1.91 1.157512096
64 -69 1.92 1.154454934
64 -68 1.95 1.154369887
64 -67 2.01 1.156288738
64 -66 2.08 1.158681362
64 -65 2.11 1.160205521
64 -64 2.1 1.160066176
64 -63 2.08 1.15812465
64 -62 2.03 1.154765967
64 -61 1.98 1.150862861
64 -60 1.94 1.147659771
64 -59 1.94 1.146328125
64 -58 1.97 1.147199778
64 -57 2.02 1.149444059
64 -56 2.07 1.151383528
64 -55 2.09 1.151649261
64 -54 2.06 1.149937526
64 -53 2.01 1.147323029
64 -52 1.96 1.145320057
64 -51 1.97 1.144956217
64 -50 2.02 1.145945208
64 -49 2.08 1.147120233
64 -48 2.09 1.147232583
64 -47 2.06 1.145975237
64 -46 2.01 1.14379816
64 -45 1.99 1.141447494
64 -44 2 1.139073329
64 -43 1.99 1.136696027
64 -42 1.96 1.134399607
64 -41 1.93 1.132746335
64 -40 1.96 1.131832004
64 -39 2.02 1.131163867
64 -38 2.05 1.129774631
64 -37 2.04 1.127386788
64 -36 2.01 1.12450697
64 -35 1.99 1.122076347
64 -34 1.99 1.120499432
64 -33 1.99 1.119512497
64 -32 1.97 1.118449926
64 -31 1.97 1.116655046
64 -30 1.98 1.113834102
64 -29 1.95 1.109710096
64 -28 1.9 1.10545174
64 -27 1.85 1.101330703
64 -26 1.81 1.097433214
64 -25 1.78 1.093813758
64 -24 1.76 1.090516653
64 -23 1.75 1.087568609
64 -22 1.74 1.084980221
64 -21 1.72 1.082748246
64 -20 1.69 1.080858856
64 -19 1.63 1.079302502
64 -18 1.58 1.078034253
64 -17 1.53 1.077045285
64 -16 1.499500659 1.07629477
64 -15 1.469442535 1.075763853
64 -14 1.449305077 1.075428606
64 -13 1.429189323 1.075262208
64 -12 1.413579564 1.075233386
64 -11 1.396411646 1.075304778
64 -10 1.395026899 1.075432032
64 -9 1.390926928 1.075564282
64 -8 1.390675828 1.075644922
64 -7 1.390163843 1.075615105
64 -6 1.389473857 1.075414926
64 -5 1.388316287 1.074976829
64 -4 1.386369784 1.074290145
64 -3 1.383164961 1.073505182
64 -2 1.378459823 1.073130668
64 -1 1.372570082 1.073416549
64 0 1.365647553 1.07412431
65 -200 2.37 1.08
65 -199 2.37 1.08
65 -198 2.37 1.08
65 -197 2.37 1.08
65 -196 2.37 1.08
65 -195 2.37 1.08
65 -194 2.37 1.08
65 -193 2.37 1.08
65 -192 2.37 1.08
65 -191 2.37 1.08
65 -190 2.37 1.08
65 -189 2.37 1.08
65 -188 2.37 1.08
65 -187 2.37 1.08
65 -186 2.37 1.08
65 -185 2.37 1.08
65 -184 2.37 1.08
65 -183 2.37 1.08
65 -182 2.37 1.08
65 -181 2.37 1.08
65 -180 2.37 1.08
65 -179 2.37 1.08
65 -178 2.37 1.08
65 -177 2.37 1.08
65 -176 2.37 1.08
65 -175 2.37 1.08
65 -174 2.37 1.08
65 -173 2.369999997 1.08
65 -172 2.369999984 1.08
65 -171 2.369999921 1.08
65 -170 2.369999648 1.08
65 -169 2.369998599 1.080000003
65 -168 2.369995012 1.080000015
65 -167 2.369984143 1.080000094
65 -166 2.369953792 1.080000759
65 -165 2.36987682 1.080006583
65 -164 2.369703958 1.080037521
65 -163 2.369361973 1.08014762
65 -162 2.368737123 1.080496154
65 -161 2.367760333 1.0812504
65 -160 2.366451599 1.082505027
65 -159 2.365019053 1.084172634
65 -158 2.363918081 1.086021195
65 -157 2.363703591 1.087786118
65 -156 2.364954438 1.089381403
65 -155 2.367811164 1.090869763
65 -154 2.372360139 1.092359696
65 -153 2.378677661 1.093921849
65 -152 2.387450407 1.095563709
65 -151 2.400269145 1.097242814
65 -150 2.418730219 1.098891504
65 -149 2.443026873 1.100479618
65 -148 2.471812801 1.102060778
65 -147 2.501139493 1.10373035
65 -146 2.525845235 1.105599979
65 -145 2.541473093 1.107679552
65 -144 2.546606477 1.109912393
65 -143 2.546996793 1.112179035
65 -142 2.544776016 1.114274365
65 -141 2.539589665 1.116123204
65 -140 2.530306267 1.117549064
65 -139 2.51760644 1.118599584
65 -138 2.501798081 1.119322029
65 -137 2.486292436 1.119935704
65 -136 2.47213247 1.120740836
65 -135 2.457680306 1.121889452
65 -134 2.442687725 1.123409608
65 -133 2.428563092 1.124992794
65 -132 2.423370865 1.126470488
65 -131 2.435722732 1.127568495
65 -130 2.470214814 1.128483475
65 -129 2.508572401 1.129092553
65 -128 2.537802519 1.129504777
65 -127 2.553267961 1.129904799
65 -126 2.55937129 1.130493742
65 -125 2.569016526 1.131451333
65 -124 2.589729286 1.132737201
65 -123 2.60912589 1.134012048
65 -122 2.607200537 1.134695076
65 -121 2.5766808 1.134567393
65 -120 2.525463709 1.134112044
65 -119 2.481880441 1.134148918
65 -118 2.478792942 1.135299699
65 -117 2.502437507 1.137681666
65 -116 2.524501609 1.140994658
65 -115 2.543458362 1.144910084
65 -114 2.546066158 1.148739351
65 -113 2.51930218 1.152414471
65 -112 2.462231079 1.155697811
65 -111 2.419504551 1.159335926
65 -110 2.43442547 1.164061424
65 -109 2.497795578 1.169055825
65 -108 2.55036034 1.173353349
65 -107 2.53992072 1.175651992
65 -106 2.458056507 1.176506482
65 -105 2.360040376 1.177225934
65 -104 2.35 1.179096594
65 -103 2.42 1.182091402
65 -102 2.49 1.185150594
65 -101 2.47 1.187235164
65 -100 2.415 1.188260991
65 -99 2.4 1.188640551
65 -98 2.41 1.18857995
65 -97 2.36 1.187971369
65 -96 2.29 1.187049326
65 -95 2.285 1.18649575
65 -94 2.365 1.186690037
65 -93 2.435 1.187250683
65 -92 2.45 1.187699263
65 -91 2.43 1.187739683
65 -90 2.42 1.186929971
65 -89 2.405 1.184605164
65 -88 2.32 1.18060698
65 -87 2.185 1.175857284
65 -86 2.085 1.172150893
65 -85 2.05 1.171163842
65 -84 2.09 1.173373158
65 -83 2.185 1.177720132
65 -82 2.275 1.182284419
65 -81 2.285 1.185475165
65 -80 2.21 1.186839272
65 -79 2.175 1.186940053
65 -78 2.185 1.186581475
65 -77 2.175 1.186162893
65 -76 2.145 1.185562862
65 -75 2.15 1.184386607
65 -74 2.18 1.182006777
65 -73 2.155 1.177324032
65 -72 2.055 1.170642736
65 -71 1.96 1.163456584
65 -70 1.92 1.157661751
65 -69 1.93 1.154635157
65 -68 1.96 1.154437194
65 -67 2.015 1.156155074
65 -66 2.08 1.158346265
65 -65 2.11 1.159746839
65 -64 2.1 1.15958906
65 -63 2.08 1.157727002
65 -62 2.03 1.154513629
65 -61 1.98 1.150794525
65 -60 1.94 1.147747055
65 -59 1.945 1.146467933
65 -58 1.975 1.147241042
65 -57 2.02 1.149294481
65 -56 2.07 1.15107283
65 -55 2.09 1.151316453
65 -54 2.065 1.149706809
65 -53 2.01 1.147225899
65 -52 1.965 1.145288254
65 -51 1.97 1.144916316
65 -50 2.02 1.145861369
65 -49 2.08 1.147001404
65 -48 2.09 1.147091464
65 -47 2.06 1.145823962
65 -46 2.01 1.143642258
65 -45 1.99 1.141292029
65 -44 2.005 1.138914264
65 -43 1.995 1.136529301
65 -42 1.96 1.134207635
65 -41 1.935 1.132499807
65 -40 1.965 1.131495827
65 -39 2.02 1.130744829
65 -38 2.05 1.129334254
65 -37 2.04 1.127015261
65 -36 2.01 1.124254374
65 -35 1.995 1.121923093
65 -34 1.995 1.12036474
65 -33 1.995 1.119309058
65 -32 1.975 1.118121847
65 -31 1.975 1.116207779
65 -30 1.985 1.113297032
65 -29 1.955 1.109180251
65 -28 1.9 1.104824086
65 -27 1.855 1.100651408
65 -26 1.815 1.096718902
65 -25 1.78 1.093080208
65 -24 1.76 1.089772801
65 -23 1.75 1.086818274
65 -22 1.74 1.084223013
65 -21 1.725 1.081990923
65 -20 1.69 1.080095966
65 -19 1.63 1.078516211
65 -18 1.58 1.07724282
65 -17 1.535 1.076239757
65 -16 1.499374095 1.07548811
65 -15 1.469394772 1.07496887
65 -14 1.449259819 1.074660657
65 -13 1.429158114 1.07453904
65 -12 1.412748297 1.074574296
65 -11 1.395709206 1.074730144
65 -10 1.393891509 1.074962105
65 -9 1.390290593 1.075217007
65 -8 1.390234536 1.075433863
65 -7 1.389943875 1.075544841
65 -6 1.389288204 1.075477095
65 -5 1.388130826 1.075173582
65 -4 1.386188297 1.074579364
65 -3 1.383032131 1.073813138
65 -2 1.378354908 1.0733553
65 -1 1.372524861 1.073505149
65 0 1.365961274 1.07401287
66 -200 2.37 1.08
66 -199 2.37 1.08
66 -198 2.37 1.08
66 -197 2.37 1.08
66 -196 2.37 1.08
66 -195 2.37 1.08
66 -194 2.37 1.08
66 -193 2.37 1.08
66 -192 2.37 1.08
66 -191 2.37 1.08
66 -190 2.37 1.08
66 -189 2.37 1.08
66 -188 2.37 1.08
66 -187 2.37 1.08
66 -186 2.37 1.08
66 -185 2.37 1.08
66 -184 2.37 1.08
66 -183 2.37 1.08
66 -182 2.37 1.08
66 -181 2.37 1.08
66 -180 2.37 1.08
66 -179 2.37 1.08
66 -178 2.37 1.08
66 -177 2.37 1.08
66 -176 2.37 1.08
66 -175 2.37 1.08
66 -174 2.37 1.08
66 -173 2.369999997 1.08
66 -172 2.369999984 1.08
66 -171 2.36999992 1.08
66 -170 2.369999642 1.08
66 -169 2.369998574 1.080000001
66 -168 2.369994897 1.080000007
66 -167 2.36998357 1.080000059
66 -166 2.369952288 1.080000565
66 -165 2.369874883 1.080005298
66 -164 2.369704004 1.080031916
66 -163 2.369364024 1.080129769
66 -162 2.368753751 1.080467785
66 -161 2.367808778 1.081227607
66 -160 2.366537838 1.082506892
66 -159 2.365154748 1.084202935
66 -158 2.364092527 1.086055938
66 -157 2.363952025 1.087824552
66 -156 2.36518509 1.089424034
66 -155 2.368083173 1.090916768
66 -154 2.372589227 1.092409952
66 -153 2.378999672 1.093972701
66 -152 2.388020107 1.095613455
66 -151 2.400943177 1.097294023
66 -150 2.419361494 1.09893947
66 -149 2.443822851 1.100529129
66 -148 2.472344787 1.102118032
66 -147 2.501394114 1.103805047
66 -146 2.525792558 1.105678408
66 -145 2.541287408 1.107761878
66 -144 2.546578282 1.109970075
66 -143 2.546965192 1.112230702
66 -142 2.544665847 1.114349231
66 -141 2.539267791 1.116165996
66 -140 2.529750542 1.117577443
66 -139 2.516499141 1.118598851
66 -138 2.501813426 1.11932121
66 -137 2.486232655 1.119935229
66 -136 2.47156106 1.120734973
66 -135 2.457330457 1.121859725
66 -134 2.442582252 1.123378438
66 -133 2.428973995 1.124971771
66 -132 2.423869085 1.126396791
66 -131 2.435675884 1.127534527
66 -130 2.470756937 1.128418606
66 -129 2.508860544 1.129052783
66 -128 2.537513271 1.129500026
66 -127 2.553560702 1.129892167
66 -126 2.559998086 1.130429024
66 -125 2.569202774 1.131311528
66 -124 2.589423133 1.132520314
66 -123 2.608569287 1.133724707
66 -122 2.605646508 1.134429306
66 -121 2.575177334 1.134352691
66 -120 2.52491144 1.133946595
66 -119 2.480443455 1.134009725
66 -118 2.47598226 1.13514357
66 -117 2.498964789 1.137495136
66 -116 2.520541904 1.140783832
66 -115 2.539633691 1.144624872
66 -114 2.543433187 1.148560663
66 -113 2.517256088 1.152390244
66 -112 2.460675577 1.155825811
66 -111 2.418422843 1.159473108
66 -110 2.431738334 1.163824781
66 -109 2.49328693 1.169136076
66 -108 2.546211516 1.173442464
66 -107 2.537582018 1.176030728
66 -106 2.454333841 1.176926444
66 -105 2.360002365 1.177787924
66 -104 2.35 1.179864584
66 -103 2.42 1.183032715
66 -102 2.49 1.186182927
66 -101 2.47 1.188270257
66 -100 2.41 1.189281281
66 -99 2.4 1.18965899
66 -98 2.41 1.189544069
66 -97 2.36 1.188748772
66 -96 2.29 1.187570045
66 -95 2.28 1.186706465
66 -94 2.36 1.186579923
66 -93 2.43 1.186828842
66 -92 2.45 1.187008294
66 -91 2.43 1.186822928
66 -90 2.42 1.185815289
66 -89 2.4 1.183410697
66 -88 2.32 1.179395048
66 -87 2.19 1.17464972
66 -86 2.09 1.170930548
66 -85 2.06 1.169900978
66 -84 2.1 1.172049965
66 -83 2.19 1.176348052
66 -82 2.27 1.180905692
66 -81 2.28 1.184156707
66 -80 2.21 1.185657344
66 -79 2.18 1.185951445
66 -78 2.19 1.185784672
66 -77 2.18 1.185497175
66 -76 2.15 1.184962658
66 -75 2.15 1.183855904
66 -74 2.18 1.181295088
66 -73 2.16 1.17676935
66 -72 2.06 1.170371193
66 -71 1.97 1.163489441
66 -70 1.93 1.157912701
66 -69 1.94 1.154947116
66 -68 1.97 1.154655056
66 -67 2.02 1.156174331
66 -66 2.08 1.158150925
66 -65 2.11 1.159403438
66 -64 2.1 1.159198328
66 -63 2.08 1.157394141
66 -62 2.03 1.154325358
66 -61 1.98 1.150813293
66 -60 1.94 1.147953939
66 -59 1.95 1.146741018
66 -58 1.98 1.147397484
66 -57 2.02 1.149217096
66 -56 2.07 1.15079545
66 -55 2.09 1.150998144
66 -54 2.07 1.149494912
66 -53 2.01 1.147157974
66 -52 1.97 1.145291622
66 -51 1.97 1.144907472
66 -50 2.02 1.145800155
66 -49 2.08 1.146896355
66 -48 2.09 1.146960937
66 -47 2.06 1.145686571
66 -46 2.01 1.143512065
66 -45 1.99 1.141176156
66 -44 2.01 1.138806927
66 -43 2 1.136415948
66 -42 1.96 1.134060808
66 -41 1.94 1.132280223
66 -40 1.97 1.131167672
66 -39 2.02 1.13031818
66 -38 2.05 1.128881022
66 -37 2.04 1.126633039
66 -36 2.01 1.123998077
66 -35 2 1.121766239
66 -34 2 1.120213903
66 -33 2 1.11906325
66 -32 1.98 1.117722502
66 -31 1.98 1.115669294
66 -30 1.99 1.112633331
66 -29 1.96 1.108539627
66 -28 1.9 1.104090789
66 -27 1.86 1.099855155
66 -26 1.82 1.095887509
66 -25 1.78 1.092228007
66 -24 1.76 1.088909669
66 -23 1.75 1.085947985
66 -22 1.74 1.083357232
66 -21 1.73 1.081114421
66 -20 1.69 1.079202977
66 -19 1.63 1.077612466
66 -18 1.58 1.076328642
66 -17 1.54 1.075319108
66 -16 1.499317806 1.074571501
66 -15 1.469363042 1.074068705
66 -14 1.449231022 1.073793832
66 -13 1.429128269 1.073721862
66 -12 1.411139483 1.07382573
66 -11 1.394772324 1.074070306
66 -10 1.392313902 1.074411259
66 -9 1.390090958 1.074794401
66 -8 1.389919603 1.075153916
66 -7 1.389750318 1.075414311
66 -6 1.388870857 1.075495458
66 -5 1.387459441 1.075327273
66 -4 1.38518162 1.074858431
66 -3 1.38160559 1.074160753
66 -2 1.376526463 1.073605721
66 -1 1.370181498 1.073536841
66 0 1.362960285 1.073822365
67 -200 2.37 1.08
67 -199 2.37 1.08
67 -198 2.37 1.08
67 -197 2.37 1.08
67 -196 2.37 1.08
67 -195 2.37 1.08
67 -194 2.37 1.08
67 -193 2.37 1.08
67 -192 2.37 1.08
67 -191 2.37 1.08
67 -190 2.37 1.08
67 -189 2.37 1.08
67 -188 2.37 1.08
67 -187 2.37 1.08
67 -186 2.37 1.08
67 -185 2.37 1.08
67 -184 2.37 1.08
67 -183 2.37 1.08
67 -182 2.37 1.08
67 -181 2.37 1.08
67 -180 2.37 1.08
67 -179 2.37 1.08
67 -178 2.37 1.08
67 -177 2.37 1.08
67 -176 2.37 1.08
67 -175 2.37 1.08
67 -174 2.37 1.08
67 -173 2.369999997 1.08
67 -172 2.369999983 1.08
67 -171 2.369999919 1.08
67 -170 2.369999655 1.08
67 -169 2.369998615 1.080000001
67 -168 2.369995017 1.080000006
67 -167 2.369983872 1.080000041
67 -166 2.369952945 1.08000049
67 -165 2.369876048 1.080005057
67 -164 2.369704986 1.080031831
67 -163 2.369365713 1.080132518
67 -162 2.368769903 1.080475559
67 -161 2.36785123 1.081241456
67 -160 2.366619963 1.082527649
67 -159 2.365283225 1.084230019
67 -158 2.364275432 1.086088255
67 -157 2.364132165 1.087860759
67 -156 2.365427457 1.089463051
67 -155 2.368328508 1.090958012
67 -154 2.372886763 1.092453067
67 -153 2.379268063 1.094016823
67 -152 2.388441983 1.095655909
67 -151 2.401654964 1.097331619
67 -150 2.42014684 1.098980592
67 -149 2.444422488 1.100571418
67 -148 2.47278892 1.102165977
67 -147 2.501418548 1.10386533
67 -146 2.525500311 1.105748753
67 -145 2.541133411 1.10783859
67 -144 2.546545319 1.110073823
67 -143 2.546936546 1.112309729
67 -142 2.544573261 1.114388786
67 -141 2.539065355 1.116204444
67 -140 2.529347395 1.117612373
67 -139 2.515927141 1.118615834
67 -138 2.500913235 1.119321926
67 -137 2.486216941 1.119932035
67 -136 2.471387878 1.120725948
67 -135 2.456873228 1.121834268
67 -134 2.442262601 1.12328643
67 -133 2.429273123 1.124946577
67 -132 2.424293127 1.1263391
67 -131 2.436462118 1.127448444
67 -130 2.470938324 1.128356971
67 -129 2.509255113 1.129035471
67 -128 2.53766636 1.129474572
67 -127 2.553826561 1.129869286
67 -126 2.560941565 1.130366694
67 -125 2.569761986 1.131172146
67 -124 2.588584201 1.132305405
67 -123 2.607929111 1.133441642
67 -122 2.604072515 1.1341389
67 -121 2.573254856 1.134102562
67 -120 2.523877185 1.133736932
67 -119 2.479177655 1.133822046
67 -118 2.473539782 1.134949965
67 -117 2.495533218 1.137283337
67 -116 2.51675518 1.140571047
67 -115 2.53594285 1.144432029
67 -114 2.541223946 1.148416042
67 -113 2.515147593 1.152213775
67 -112 2.45901954 1.155770734
67 -111 2.417876004 1.159502459
67 -110 2.429709879 1.163836758
67 -109 2.489302296 1.168732843
67 -108 2.543608028 1.173452016
67 -107 2.535761332 1.176222973
67 -106 2.453525042 1.17729696
67 -105 2.360000128 1.17831454
67 -104 2.353937897 1.180606255
67 -103 2.424966181 1.183986508
67 -102 2.485 1.187256184
67 -101 2.46 1.189340655
67 -100 2.41 1.190329775
67 -99 2.4 1.190694078
67 -98 2.41 1.190523882
67 -97 2.36 1.189565279
67 -96 2.29 1.188110664
67 -95 2.28 1.186904736
67 -94 2.36 1.186423455
67 -93 2.43 1.186341442
67 -92 2.45 1.186201506
67 -91 2.43 1.185767993
67 -90 2.415 1.184783989
67 -89 2.39 1.182262857
67 -88 2.31 1.178237685
67 -87 2.19 1.17351866
67 -86 2.1 1.169811199
67 -85 2.07 1.168767424
67 -84 2.105 1.170876799
67 -83 2.19 1.175135146
67 -82 2.265 1.179686121
67 -81 2.27 1.182995745
67 -80 2.21 1.184638131
67 -79 2.18 1.185143825
67 -78 2.19 1.185192268
67 -77 2.18 1.185078465
67 -76 2.15 1.184554815
67 -75 2.155 1.183306081
67 -74 2.18 1.180719865
67 -73 2.155 1.176312776
67 -72 2.065 1.170177935
67 -71 1.975 1.163605288
67 -70 1.94 1.158268417
67 -69 1.95 1.155388161
67 -68 1.98 1.155017277
67 -67 2.025 1.156339797
67 -66 2.075 1.158090508
67 -65 2.105 1.159173672
67 -64 2.095 1.158895676
67 -63 2.075 1.157129205
67 -62 2.03 1.154200822
67 -61 1.98 1.150909163
67 -60 1.945 1.148258699
67 -59 1.95 1.147120567
67 -58 1.98 1.147648613
67 -57 2.025 1.149205424
67 -56 2.07 1.150555864
67 -55 2.09 1.150699811
67 -54 2.07 1.149300574
67 -53 2.015 1.147111414
67 -52 1.975 1.145321368
67 -51 1.975 1.144923514
67 -50 2.025 1.145757555
67 -49 2.08 1.146800099
67 -48 2.095 1.146833187
67 -47 2.06 1.145551982
67 -46 2.01 1.143393493
67 -45 1.995 1.141083499
67 -44 2.01 1.138733501
67 -43 2 1.136338717
67 -42 1.965 1.133944601
67 -41 1.945 1.132078609
67 -40 1.97 1.130844941
67 -39 2.02 1.129886004
67 -38 2.055 1.128417069
67 -37 2.045 1.126238681
67 -36 2.015 1.123732344
67 -35 2.005 1.121598871
67 -34 2.005 1.120043218
67 -33 2 1.118778775
67 -32 1.985 1.117264617
67 -31 1.985 1.115059209
67 -30 1.995 1.111914007
67 -29 1.965 1.107796685
67 -28 1.905 1.103259488
67 -27 1.86 1.09895539
67 -26 1.82 1.094945103
67 -25 1.78 1.091264987
67 -24 1.76 1.087936315
67 -23 1.75 1.084978841
67 -22 1.745 1.082381229
67 -21 1.735 1.08012444
67 -20 1.695 1.07819871
67 -19 1.635 1.076603441
67 -18 1.58 1.075306745
67 -17 1.539817197 1.074299176
67 -16 1.500426442 1.07356049
67 -15 1.469409343 1.073078306
67 -14 1.449205487 1.072837449
67 -13 1.429102082 1.072819709
67 -12 1.409020769 1.072995948
67 -11 1.393198793 1.073331925
67 -10 1.390113176 1.073784349
67 -9 1.389931341 1.07429771
67 -8 1.389387867 1.074803907
67 -7 1.389003151 1.075222668
67 -6 1.38781523 1.075466557
67 -5 1.386106741 1.075448831
67 -4 1.383311699 1.075108685
67 -3 1.379024623 1.074505213
67 -2 1.373227294 1.073889709
67 -1 1.366055709 1.073631965
67 0 1.357899917 1.073764291
68 -200 2.37 1.08
68 -199 2.37 1.08
68 -198 2.37 1.08
68 -197 2.37 1.08
68 -196 2.37 1.08
68 -195 2.37 1.08
68 -194 2.37 1.08
68 -193 2.37 1.08
68 -192 2.37 1.08
68 -191 2.37 1.08
68 -190 2.37 1.08
68 -189 2.37 1.08
68 -188 2.37 1.08
68 -187 2.37 1.08
68 -186 2.37 1.08
68 -185 2.37 1.08
68 -184 2.37 1.08
68 -183 2.37 1.08
68 -182 2.37 1.08
68 -181 2.37 1.08
68 -180 2.37 1.08
68 -179 2.37 1.08
68 -178 2.37 1.08
68 -177 2.37 1.08
68 -176 2.37 1.08
68 -175 2.37 1.08
68 -174 2.369999999 1.08
68 -173 2.369999997 1.08
68 -172 2.369999982 1.08
68 -171 2.369999916 1.08
68 -170 2.369999631 1.08
68 -169 2.369998551 1.080000001
68 -168 2.36999489 1.080000008
68 -167 2.369983776 1.080000051
68 -166 2.369953645 1.080000497
68 -165 2.369879792 1.080005084
68 -164 2.369712508 1.080032055
68 -163 2.369379588 1.080134908
68 -162 2.368793533 1.080480434
68 -161 2.367891559 1.08125007
68 -160 2.366703099 1.082541903
68 -159 2.365419368 1.084252175
68 -158 2.364454452 1.086118156
68 -157 2.364353109 1.08789525
68 -156 2.365603716 1.08949869
68 -155 2.36855397 1.09099343
68 -154 2.373159198 1.092488354
68 -153 2.379644955 1.094052167
68 -152 2.388781543 1.095690432
68 -151 2.402184786 1.097363711
68 -150 2.42084731 1.099011918
68 -149 2.445005118 1.100606709
68 -148 2.473132394 1.102204781
68 -147 2.50149878 1.103911472
68 -146 2.525349427 1.105803873
68 -145 2.540760047 1.10789799
68 -144 2.546503889 1.110134039
68 -143 2.546911777 1.112381948
68 -142 2.544492498 1.114470497
68 -141 2.53888342 1.116231315
68 -140 2.529080043 1.117633534
68 -139 2.515519545 1.118637331
68 -138 2.500340624 1.119330687
68 -137 2.485763374 1.119925248
68 -136 2.471262814 1.120713393
68 -135 2.456461095 1.121807715
68 -134 2.441984102 1.123223658
68 -133 2.42951103 1.124895332
68 -132 2.424639839 1.126245659
68 -131 2.43688362 1.127399854
68 -130 2.471040736 1.128298835
68 -129 2.509396587 1.12900475
68 -128 2.537957185 1.129470564
68 -127 2.55426642 1.129834875
68 -126 2.561785564 1.130302436
68 -125 2.570602506 1.131036562
68 -124 2.588298893 1.13208842
68 -123 2.607031839 1.133168487
68 -122 2.602202552 1.133843577
68 -121 2.570970632 1.133838279
68 -120 2.522433194 1.133499223
68 -119 2.478154915 1.133592529
68 -118 2.471592672 1.134714303
68 -117 2.492274123 1.137036316
68 -116 2.513181347 1.14033201
68 -115 2.53246922 1.144231236
68 -114 2.539332151 1.148281002
68 -113 2.513222424 1.152136296
68 -112 2.457572806 1.155696098
68 -111 2.417659559 1.159373018
68 -110 2.428226007 1.163765448
68 -109 2.485909692 1.168634701
68 -108 2.541370652 1.173130735
68 -107 2.534259632 1.176201646
68 -106 2.455043164 1.177618791
68 -105 2.36 1.178878399
68 -104 2.358125604 1.181396949
68 -103 2.429840653 1.184922692
68 -102 2.48 1.188249443
68 -101 2.45 1.190357259
68 -100 2.41 1.191369234
68 -99 2.4 1.191744284
68 -98 2.41 1.191515007
68 -97 2.36 1.190387956
68 -96 2.29 1.188643981
68 -95 2.28 1.187074727
68 -94 2.36 1.186214129
68 -93 2.43 1.185787918
68 -92 2.45 1.185330135
68 -91 2.43 1.184602815
68 -90 2.41 1.183391282
68 -89 2.38 1.181094503
68 -88 2.3 1.177204868
68 -87 2.19 1.172412023
68 -86 2.11 1.16872249
68 -85 2.08 1.16769585
68 -84 2.11 1.169810891
68 -83 2.19 1.174076064
68 -82 2.26 1.178651228
68 -81 2.26 1.182028905
68 -80 2.21 1.183814872
68 -79 2.18 1.184538078
68 -78 2.19 1.184822836
68 -77 2.18 1.184848083
68 -76 2.15 1.184301346
68 -75 2.16 1.182952782
68 -74 2.18 1.180309285
68 -73 2.15 1.175981664
68 -72 2.07 1.170082784
68 -71 1.98 1.163813894
68 -70 1.95 1.15872841
68 -69 1.96 1.155948705
68 -68 1.99 1.155507427
68 -67 2.03 1.15663237
68 -66 2.07 1.158148251
68 -65 2.1 1.159047053
68 -64 2.09 1.158678791
68 -63 2.07 1.156935639
68 -62 2.03 1.154141793
68 -61 1.98 1.151072701
68 -60 1.95 1.148636473
68 -59 1.95 1.147573439
68 -58 1.98 1.147966588
68 -57 2.03 1.149247536
68 -56 2.07 1.150356487
68 -55 2.09 1.150428834
68 -54 2.07 1.149127421
68 -53 2.02 1.147085217
68 -52 1.98 1.145376206
68 -51 1.98 1.144965884
68 -50 2.03 1.145737064
68 -49 2.08 1.146715463
68 -48 2.1 1.146708624
68 -47 2.06 1.145417393
68 -46 2.01 1.143279652
68 -45 2 1.141002977
68 -44 2.01 1.138679203
68 -43 2 1.136281436
68 -42 1.97 1.133843512
68 -41 1.95 1.131882652
68 -40 1.97 1.130519228
68 -39 2.02 1.129443647
68 -38 2.06 1.127939233
68 -37 2.05 1.125828898
68 -36 2.02 1.123452934
68 -35 2.01 1.121417722
68 -34 2.01 1.119853713
68 -33 2 1.118464991
68 -32 1.99 1.116767242
68 -31 1.99 1.114403052
68 -30 2 1.111156817
68 -29 1.97 1.106971066
68 -28 1.91 1.102351151
68 -27 1.86 1.097977878
68 -26 1.82 1.093908924
68 -25 1.78 1.090201623
68 -24 1.76 1.086864752
68 -23 1.75 1.083913511
68 -22 1.75 1.081304104
68 -21 1.74 1.079034699
68 -20 1.7 1.077094915
68 -19 1.64 1.075498887
68 -18 1.58 1.074198824
68 -17 1.539765282 1.073187443
68 -16 1.502701161 1.072457915
68 -15 1.469950846 1.071999148
68 -14 1.449258133 1.071801182
68 -13 1.429081746 1.071838685
68 -12 1.409007482 1.072089113
68 -11 1.390051717 1.07251975
68 -10 1.390039308 1.073086593
68 -9 1.389625694 1.07373309
68 -8 1.387671676 1.074389035
68 -7 1.386472023 1.074971425
68 -6 1.384983633 1.075384507
68 -5 1.383427136 1.075531375
68 -4 1.380264929 1.075339752
68 -3 1.375644345 1.07482653
68 -2 1.369553622 1.074196363
68 -1 1.362253978 1.073816812
68 0 1.354247379 1.073764347
69 -200 2.37 1.08
69 -199 2.37 1.08
69 -198 2.37 1.08
69 -197 2.37 1.08
69 -196 2.37 1.08
69 -195 2.37 1.08
69 -194 2.37 1.08
69 -193 2.37 1.08
