X  Z  V  Vxz
3  -114  2.372419852  1.164894655
4  -114  2.37155597  1.164945446
5  -114  2.371545928  1.163473581
6  -114  2.368813172  1.163708376
7  -114  2.36  1.162573074
8  -114  2.35  1.161666667
9  -114  2.335  1.160238095
10  -114  2.32  1.158095238
11  -114  2.305  1.155238095
12  -114  2.29  1.151666667
13  -114  2.28  1.147619048
14  -114  2.27  1.143095238
15  -114  2.265  1.138333333
16  -114  2.26  1.133809524
17  -114  2.26  1.129761905
18  -114  2.26  1.125952381
19  -114  2.255  1.122380952
20  -114  2.25  1.119285714
21  -114  2.245  1.116666667
22  -114  2.24  1.114761905
23  -114  2.235  1.113095238
24  -114  2.23  1.111904762
25  -114  2.23  1.111428571
26  -114  2.23  1.111428571
27  -114  2.24  1.111666667
28  -114  2.25  1.112380952
29  -114  2.265  1.113333333
30  -114  2.28  1.114761905
31  -114  2.31  1.116428571
32  -114  2.34  1.117857143
33  -114  2.37  1.119285714
34  -114  2.4  1.120952381
35  -114  2.43  1.122619048
36  -114  2.46  1.124285714
37  -114  2.48  1.125714286
38  -114  2.5  1.126904762
39  -114  2.52  1.128333333
40  -114  2.54  1.13
0  -113  2.512657964  1.199291314
1  -113  2.520619844  1.19433268
2  -113  2.512570048  1.194730789
3  -113  2.517563034  1.192710965
4  -113  2.508365759  1.192177384
5  -113  2.506721228  1.192310546
6  -113  2.5  1.191666667
7  -113  2.48  1.190238095
8  -113  2.46  1.188095238
9  -113  2.435  1.185238095
10  -113  2.41  1.181666667
11  -113  2.39  1.177619048
12  -113  2.37  1.172857143
13  -113  2.355  1.167619048
14  -113  2.34  1.162142857
15  -113  2.335  1.156666667
16  -113  2.33  1.151428571
17  -113  2.325  1.146428571
18  -113  2.32  1.141666667
19  -113  2.31  1.137380952
20  -113  2.3  1.133809524
21  -113  2.29  1.130714286
22  -113  2.28  1.128095238
23  -113  2.27  1.125714286
24  -113  2.26  1.123809524
25  -113  2.26  1.122380952
26  -113  2.26  1.121428571
27  -113  2.265  1.120714286
28  -113  2.27  1.12047619
29  -113  2.285  1.120714286
30  -113  2.3  1.121428571
31  -113  2.325  1.122380952
32  -113  2.35  1.123333333
33  -113  2.38  1.124285714
34  -113  2.41  1.125714286
35  -113  2.44  1.127380952
36  -113  2.47  1.128809524
37  -113  2.495  1.13
38  -113  2.52  1.131190476
39  -113  2.535  1.132619048
40  -113  2.55  1.134285714
0  -112  2.752872209  1.230137684
1  -112  2.742236045  1.229169163
2  -112  2.731773285  1.226454253
3  -112  2.713383698  1.2254558
4  -112  2.7  1.22434945
5  -112  2.675  1.223571429
6  -112  2.65  1.221428571
7  -112  2.62  1.218571429
8  -112  2.59  1.215
9  -112  2.56  1.210952381
10  -112  2.53  1.206190476
11  -112  2.5  1.200952381
12  -112  2.47  1.195
13  -112  2.45  1.188571429
14  -112  2.43  1.182142857
15  -112  2.415  1.175714286
16  -112  2.4  1.169047619
17  -112  2.39  1.162380952
18  -112  2.38  1.156428571
19  -112  2.365  1.151428571
20  -112  2.35  1.147142857
21  -112  2.335  1.143095238
22  -112  2.32  1.13952381
23  -112  2.31  1.136666667
24  -112  2.3  1.13452381
25  -112  2.29  1.132380952
26  -112  2.28  1.13047619
27  -112  2.285  1.129047619
28  -112  2.29  1.128333333
29  -112  2.3  1.128095238
30  -112  2.31  1.128333333
31  -112  2.33  1.129047619
32  -112  2.35  1.13
33  -112  2.38  1.130952381
34  -112  2.41  1.132142857
35  -112  2.44  1.133333333
36  -112  2.47  1.134285714
37  -112  2.495  1.135
38  -112  2.52  1.135714286
39  -112  2.535  1.136666667
40  -112  2.55  1.137619048
0  -111  2.790992179  1.255354572
1  -111  2.791537117  1.253987789
2  -111  2.789575422  1.252385314
3  -111  2.801230004  1.251729724
4  -111  2.780268443  1.249912845
5  -111  2.77  1.248571429
6  -111  2.74  1.244761905
7  -111  2.695  1.240238095
8  -111  2.65  1.235238095
9  -111  2.605  1.23
10  -111  2.56  1.224047619
11  -111  2.525  1.217619048
12  -111  2.49  1.21047619
13  -111  2.46  1.202857143
14  -111  2.43  1.195238095
15  -111  2.415  1.187380952
16  -111  2.4  1.179285714
17  -111  2.385  1.171428571
18  -111  2.37  1.164285714
19  -111  2.35  1.158095238
20  -111  2.33  1.153095238
21  -111  2.315  1.148809524
22  -111  2.3  1.145
23  -111  2.285  1.141666667
24  -111  2.27  1.139047619
25  -111  2.265  1.136666667
26  -111  2.26  1.134761905
27  -111  2.265  1.133095238
28  -111  2.27  1.132142857
29  -111  2.28  1.132142857
30  -111  2.29  1.132619048
31  -111  2.315  1.133333333
32  -111  2.34  1.134285714
33  -111  2.365  1.135238095
34  -111  2.39  1.136666667
35  -111  2.42  1.138095238
36  -111  2.45  1.139047619
37  -111  2.475  1.14
38  -111  2.5  1.140952381
39  -111  2.52  1.141904762
40  -111  2.54  1.142857143
0  -110  2.780287714  1.273564494
1  -110  2.780871255  1.26739334
2  -110  2.78034062  1.263797567
3  -110  2.779676375  1.268966245
4  -110  2.778324248  1.269166667
5  -110  2.75  1.266904762
6  -110  2.72  1.262380952
7  -110  2.675  1.256904762
8  -110  2.63  1.250714286
9  -110  2.575  1.244285714
10  -110  2.52  1.236904762
11  -110  2.48  1.228571429
12  -110  2.44  1.21952381
13  -110  2.405  1.210238095
14  -110  2.37  1.200952381
15  -110  2.35  1.191428571
16  -110  2.33  1.181904762
17  -110  2.31  1.173095238
18  -110  2.29  1.16547619
19  -110  2.275  1.158809524
20  -110  2.26  1.153095238
21  -110  2.24  1.148095238
22  -110  2.22  1.144047619
23  -110  2.21  1.140714286
24  -110  2.2  1.138095238
25  -110  2.2  1.135714286
26  -110  2.2  1.133809524
27  -110  2.205  1.132380952
28  -110  2.21  1.132142857
29  -110  2.23  1.132857143
30  -110  2.25  1.133809524
31  -110  2.275  1.135
32  -110  2.3  1.136666667
33  -110  2.33  1.138571429
34  -110  2.36  1.140714286
35  -110  2.39  1.142380952
36  -110  2.42  1.143333333
37  -110  2.45  1.144285714
38  -110  2.48  1.14547619
39  -110  2.5  1.146666667
40  -110  2.52  1.147619048
0  -109  2.765227278  1.287697932
1  -109  2.762821821  1.284765738
2  -109  2.764121281  1.280694291
3  -109  2.760392307  1.277883316
4  -109  2.758882832  1.283888889
5  -109  2.74  1.281904762
6  -109  2.72  1.277619048
7  -109  2.685  1.272142857
8  -109  2.65  1.265714286
9  -109  2.605  1.258571429
10  -109  2.56  1.250238095
11  -109  2.51  1.240952381
12  -109  2.46  1.230714286
13  -109  2.425  1.220238095
14  -109  2.39  1.209761905
15  -109  2.365  1.199047619
16  -109  2.34  1.188571429
17  -109  2.315  1.178809524
18  -109  2.29  1.17
19  -109  2.265  1.162142857
20  -109  2.24  1.15547619
21  -109  2.22  1.149761905
22  -109  2.2  1.145238095
23  -109  2.19  1.141428571
24  -109  2.18  1.138333333
25  -109  2.175  1.135714286
26  -109  2.17  1.133809524
27  -109  2.18  1.132380952
28  -109  2.19  1.132142857
29  -109  2.205  1.132857143
30  -109  2.22  1.134047619
31  -109  2.25  1.135714286
32  -109  2.28  1.137857143
33  -109  2.315  1.140238095
34  -109  2.35  1.143095238
35  -109  2.38  1.145714286
36  -109  2.41  1.147619048
37  -109  2.44  1.149285714
38  -109  2.47  1.150952381
39  -109  2.495  1.152619048
40  -109  2.52  1.154285714
0  -108  2.759041409  1.299616295
1  -108  2.760101088  1.299419934
2  -108  2.76  1.298635056
3  -108  2.76  1.297760838
4  -108  2.76  1.296666667
5  -108  2.76  1.295238095
6  -108  2.76  1.292142857
7  -108  2.745  1.287857143
8  -108  2.73  1.282142857
9  -108  2.7  1.27547619
10  -108  2.67  1.267619048
11  -108  2.635  1.258571429
12  -108  2.6  1.248095238
13  -108  2.56  1.236904762
14  -108  2.52  1.22547619
15  -108  2.49  1.214047619
16  -108  2.46  1.202857143
17  -108  2.43  1.192142857
18  -108  2.4  1.182380952
19  -108  2.365  1.173809524
20  -108  2.33  1.166190476
21  -108  2.3  1.159047619
22  -108  2.27  1.153095238
23  -108  2.25  1.148095238
24  -108  2.23  1.144047619
25  -108  2.22  1.14047619
26  -108  2.21  1.137619048
27  -108  2.21  1.135714286
28  -108  2.21  1.135238095
29  -108  2.225  1.13547619
30  -108  2.24  1.136428571
31  -108  2.265  1.138095238
32  -108  2.29  1.14047619
33  -108  2.325  1.143333333
34  -108  2.36  1.146428571
35  -108  2.395  1.149285714
36  -108  2.43  1.151666667
37  -108  2.465  1.153571429
38  -108  2.5  1.15547619
39  -108  2.525  1.157380952
40  -108  2.55  1.159047619
0  -107  2.740028548  1.301761053
1  -107  2.74  1.302105708
2  -107  2.74  1.302141655
3  -107  2.74  1.301333333
4  -107  2.74  1.300277778
5  -107  2.745  1.299285714
6  -107  2.75  1.296904762
7  -107  2.75  1.293571429
8  -107  2.75  1.288809524
9  -107  2.745  1.283095238
10  -107  2.74  1.276428571
11  -107  2.725  1.268571429
12  -107  2.71  1.259047619
13  -107  2.685  1.248571429
14  -107  2.66  1.237619048
15  -107  2.63  1.226666667
16  -107  2.6  1.215952381
17  -107  2.565  1.20547619
18  -107  2.53  1.19547619
19  -107  2.49  1.186428571
20  -107  2.45  1.178333333
21  -107  2.415  1.170714286
22  -107  2.38  1.164047619
23  -107  2.345  1.158095238
24  -107  2.31  1.153095238
25  -107  2.29  1.148809524
26  -107  2.27  1.145238095
27  -107  2.265  1.142380952
28  -107  2.26  1.140952381
29  -107  2.265  1.14047619
30  -107  2.27  1.140952381
31  -107  2.29  1.142142857
32  -107  2.31  1.144047619
33  -107  2.345  1.146666667
34  -107  2.38  1.149761905
35  -107  2.42  1.152619048
36  -107  2.46  1.155
37  -107  2.49  1.156904762
38  -107  2.52  1.158809524
39  -107  2.55  1.160714286
40  -107  2.58  1.162380952
0  -106  2.671017087  1.297338659
1  -106  2.670101291  1.297337752
2  -106  2.67006751  1.297476251
3  -106  2.670069551  1.297198028
4  -106  2.67  1.296944444
5  -106  2.67  1.295952381
6  -106  2.67  1.293571429
7  -106  2.675  1.290238095
8  -106  2.68  1.28547619
9  -106  2.68  1.279761905
10  -106  2.68  1.273333333
11  -106  2.68  1.265952381
12  -106  2.68  1.257142857
13  -106  2.67  1.247619048
14  -106  2.66  1.237619048
15  -106  2.645  1.227619048
16  -106  2.63  1.218095238
17  -106  2.6  1.208809524
18  -106  2.57  1.199761905
19  -106  2.535  1.191428571
20  -106  2.5  1.183809524
21  -106  2.465  1.176666667
22  -106  2.43  1.170238095
23  -106  2.395  1.164047619
24  -106  2.36  1.158809524
25  -106  2.335  1.15452381
26  -106  2.31  1.150952381
27  -106  2.295  1.148095238
28  -106  2.28  1.146428571
29  -106  2.28  1.145714286
30  -106  2.28  1.145952381
31  -106  2.3  1.146428571
32  -106  2.32  1.147619048
33  -106  2.35  1.149761905
34  -106  2.38  1.152142857
35  -106  2.415  1.154285714
36  -106  2.45  1.156190476
37  -106  2.48  1.157857143
38  -106  2.51  1.159761905
39  -106  2.535  1.161428571
40  -106  2.56  1.162619048
0  -105  2.592240334  1.293229702
1  -105  2.591849876  1.293004698
2  -105  2.590955827  1.293005169
3  -105  2.591031702  1.292961004
4  -105  2.589457017  1.292812561
5  -105  2.585  1.291904762
6  -105  2.58  1.288809524
7  -105  2.575  1.28452381
8  -105  2.57  1.278809524
9  -105  2.57  1.272142857
10  -105  2.57  1.264761905
11  -105  2.57  1.256666667
12  -105  2.57  1.247380952
13  -105  2.565  1.237619048
14  -105  2.56  1.227857143
15  -105  2.55  1.218333333
16  -105  2.54  1.20952381
17  -105  2.515  1.201190476
18  -105  2.49  1.193095238
19  -105  2.46  1.185714286
20  -105  2.43  1.17952381
21  -105  2.4  1.174047619
22  -105  2.37  1.169047619
23  -105  2.345  1.164047619
24  -105  2.32  1.159761905
25  -105  2.3  1.156428571
26  -105  2.28  1.153809524
27  -105  2.265  1.151428571
28  -105  2.25  1.149761905
29  -105  2.25  1.149047619
30  -105  2.25  1.149047619
31  -105  2.265  1.149047619
32  -105  2.28  1.149761905
33  -105  2.305  1.151428571
34  -105  2.33  1.153333333
35  -105  2.36  1.155
36  -105  2.39  1.156428571
37  -105  2.42  1.157857143
38  -105  2.45  1.15952381
39  -105  2.47  1.160714286
40  -105  2.49  1.161666667
0  -104  2.551692568  1.296421866
1  -104  2.550812904  1.295945227
2  -104  2.552728281  1.295749646
3  -104  2.54824285  1.295750084
4  -104  2.549441416  1.295708992
5  -104  2.54  1.29452381
6  -104  2.53  1.290714286
7  -104  2.52  1.28547619
8  -104  2.51  1.278809524
9  -104  2.505  1.271190476
10  -104  2.5  1.262619048
11  -104  2.495  1.253333333
12  -104  2.49  1.243095238
13  -104  2.485  1.232619048
14  -104  2.48  1.222380952
15  -104  2.465  1.212380952
16  -104  2.45  1.203095238
17  -104  2.425  1.19452381
18  -104  2.4  1.186666667
19  -104  2.37  1.179761905
20  -104  2.34  1.174285714
21  -104  2.31  1.169761905
22  -104  2.28  1.165714286
23  -104  2.26  1.161666667
24  -104  2.24  1.158333333
25  -104  2.225  1.155714286
26  -104  2.21  1.153809524
27  -104  2.2  1.152142857
28  -104  2.19  1.150952381
29  -104  2.195  1.150714286
30  -104  2.2  1.151190476
31  -104  2.215  1.151666667
32  -104  2.23  1.152857143
33  -104  2.255  1.154761905
34  -104  2.28  1.156666667
35  -104  2.31  1.158333333
36  -104  2.34  1.159761905
37  -104  2.365  1.161190476
38  -104  2.39  1.162619048
39  -104  2.41  1.163333333
40  -104  2.43  1.163809524
0  -103  2.564545609  1.302863647
1  -103  2.561115254  1.30270657
2  -103  2.56604168  1.302441917
3  -103  2.563539077  1.302442632
4  -103  2.559858187  1.302375658
5  -103  2.557162897  1.301190476
6  -103  2.549441416  1.297380952
7  -103  2.54  1.292142857
8  -103  2.53  1.28547619
9  -103  2.52  1.277857143
10  -103  2.51  1.269047619
11  -103  2.505  1.259285714
12  -103  2.5  1.248571429
13  -103  2.495  1.237619048
14  -103  2.49  1.226904762
15  -103  2.475  1.216428571
16  -103  2.46  1.206666667
17  -103  2.435  1.197857143
18  -103  2.41  1.189761905
19  -103  2.37  1.182380952
20  -103  2.33  1.176428571
21  -103  2.295  1.171428571
22  -103  2.26  1.167142857
23  -103  2.235  1.163095238
24  -103  2.21  1.159761905
25  -103  2.195  1.157380952
26  -103  2.18  1.155952381
27  -103  2.17  1.154761905
28  -103  2.16  1.154047619
29  -103  2.165  1.154047619
30  -103  2.17  1.154761905
31  -103  2.185  1.155714286
32  -103  2.2  1.157380952
33  -103  2.23  1.159761905
34  -103  2.26  1.162142857
35  -103  2.295  1.164285714
36  -103  2.33  1.166428571
37  -103  2.355  1.168571429
38  -103  2.38  1.17047619
39  -103  2.405  1.171666667
40  -103  2.43  1.172380952
0  -102  2.568683336  1.305271091
1  -102  2.58  1.305492724
2  -102  2.57  1.305492753
3  -102  2.570271009  1.30549002
4  -102  2.575531329  1.305472368
5  -102  2.575531329  1.30452381
6  -102  2.58  1.300952381
7  -102  2.58  1.296190476
8  -102  2.58  1.29
9  -102  2.58  1.282857143
10  -102  2.58  1.27452381
11  -102  2.58  1.265238095
12  -102  2.58  1.255238095
13  -102  2.58  1.245
14  -102  2.58  1.234761905
15  -102  2.57  1.224761905
16  -102  2.56  1.21547619
17  -102  2.535  1.207142857
18  -102  2.51  1.19952381
19  -102  2.47  1.192380952
20  -102  2.43  1.186190476
21  -102  2.39  1.180714286
22  -102  2.35  1.175952381
23  -102  2.31  1.171428571
24  -102  2.27  1.167380952
25  -102  2.245  1.164047619
26  -102  2.22  1.161666667
27  -102  2.205  1.159761905
28  -102  2.19  1.158809524
29  -102  2.19  1.158809524
30  -102  2.19  1.15952381
31  -102  2.205  1.160714286
32  -102  2.22  1.162857143
33  -102  2.25  1.165714286
34  -102  2.28  1.168809524
35  -102  2.32  1.171666667
36  -102  2.36  1.174285714
37  -102  2.395  1.176904762
38  -102  2.43  1.179285714
39  -102  2.455  1.180952381
40  -102  2.48  1.182142857
0  -101  2.561002529  1.303052899
1  -101  2.56  1.302696001
2  -101  2.56122033  1.302473824
3  -101  2.56  1.302295249
4  -101  2.552423348  1.302176223
5  -101  2.56  1.300916208
6  -101  2.56  1.297857143
7  -101  2.565  1.293571429
8  -101  2.57  1.287857143
9  -101  2.575  1.281190476
10  -101  2.58  1.273571429
11  -101  2.595  1.265238095
12  -101  2.61  1.256190476
13  -101  2.62  1.246666667
14  -101  2.63  1.237142857
15  -101  2.625  1.228095238
16  -101  2.62  1.219761905
17  -101  2.6  1.212142857
18  -101  2.58  1.205
19  -101  2.545  1.198333333
20  -101  2.51  1.192619048
21  -101  2.475  1.187380952
22  -101  2.44  1.182619048
23  -101  2.4  1.178095238
24  -101  2.36  1.174047619
25  -101  2.325  1.170714286
26  -101  2.29  1.168333333
27  -101  2.265  1.166428571
28  -101  2.24  1.165238095
29  -101  2.23  1.164761905
30  -101  2.22  1.165238095
31  -101  2.235  1.166428571
32  -101  2.25  1.168333333
33  -101  2.28  1.170714286
34  -101  2.31  1.173571429
35  -101  2.35  1.176666667
36  -101  2.39  1.179761905
37  -101  2.42  1.182619048
38  -101  2.45  1.185
39  -101  2.475  1.186904762
40  -101  2.5  1.188571429
0  -100  2.522907984  1.298116642
1  -100  2.522574133  1.297865985
2  -100  2.532089404  1.297339174
3  -100  2.531001114  1.297122229
4  -100  2.53  1.296814789
5  -100  2.525  1.295015532
6  -100  2.52  1.291428571
7  -100  2.515  1.286904762
8  -100  2.51  1.281190476
9  -100  2.515  1.27452381
10  -100  2.52  1.266904762
11  -100  2.535  1.258571429
12  -100  2.55  1.24952381
13  -100  2.565  1.24
14  -100  2.58  1.230714286
15  -100  2.58  1.222142857
16  -100  2.58  1.214285714
17  -100  2.565  1.207142857
18  -100  2.55  1.200952381
19  -100  2.525  1.195714286
20  -100  2.5  1.191428571
21  -100  2.47  1.187380952
22  -100  2.44  1.183571429
23  -100  2.41  1.18
24  -100  2.38  1.176904762
25  -100  2.35  1.174047619
26  -100  2.32  1.171666667
27  -100  2.295  1.169761905
28  -100  2.27  1.168809524
29  -100  2.26  1.168809524
30  -100  2.25  1.16952381
31  -100  2.255  1.170714286
32  -100  2.26  1.172619048
33  -100  2.285  1.175
34  -100  2.31  1.177857143
35  -100  2.34  1.180714286
36  -100  2.37  1.183095238
37  -100  2.4  1.185238095
38  -100  2.43  1.187142857
39  -100  2.45  1.188571429
40  -100  2.47  1.189761905
0  -99  2.507080906  1.292950685
1  -99  2.508636747  1.292296677
2  -99  2.508561804  1.291843077
3  -99  2.508824997  1.291571731
4  -99  2.509765336  1.291323118
5  -99  2.505  1.289285714
6  -99  2.5  1.285714286
7  -99  2.495  1.281190476
8  -99  2.49  1.27547619
9  -99  2.49  1.268809524
10  -99  2.49  1.261190476
11  -99  2.5  1.252619048
12  -99  2.51  1.243095238
13  -99  2.515  1.233333333
14  -99  2.52  1.224047619
15  -99  2.525  1.21547619
16  -99  2.53  1.207619048
17  -99  2.515  1.20047619
18  -99  2.5  1.194285714
19  -99  2.475  1.189047619
20  -99  2.45  1.185
21  -99  2.425  1.181428571
22  -99  2.4  1.178333333
23  -99  2.375  1.175714286
24  -99  2.35  1.173809524
25  -99  2.325  1.172380952
26  -99  2.3  1.171428571
27  -99  2.28  1.170714286
28  -99  2.26  1.170714286
29  -99  2.25  1.171428571
30  -99  2.24  1.172619048
31  -99  2.245  1.174047619
32  -99  2.25  1.175952381
33  -99  2.275  1.178333333
34  -99  2.3  1.180952381
35  -99  2.33  1.183333333
36  -99  2.36  1.185238095
37  -99  2.385  1.186904762
38  -99  2.41  1.188571429
39  -99  2.43  1.19
40  -99  2.45  1.190952381
0  -98  2.489280195  1.281910558
1  -98  2.489524113  1.281375217
2  -98  2.48866749  1.280740869
3  -98  2.488573593  1.280346516
4  -98  2.49  1.28434925
5  -98  2.49  1.283333333
6  -98  2.49  1.280238095
7  -98  2.49  1.276190476
8  -98  2.49  1.270952381
9  -98  2.495  1.264761905
10  -98  2.5  1.257857143
11  -98  2.51  1.25
12  -98  2.52  1.240952381
13  -98  2.525  1.231666667
14  -98  2.53  1.222857143
15  -98  2.53  1.214761905
16  -98  2.53  1.207380952
17  -98  2.515  1.20047619
18  -98  2.5  1.194285714
19  -98  2.475  1.189047619
20  -98  2.45  1.185
21  -98  2.42  1.181428571
22  -98  2.39  1.178333333
23  -98  2.36  1.175714286
24  -98  2.33  1.173809524
25  -98  2.305  1.172380952
26  -98  2.28  1.171666667
27  -98  2.265  1.171428571
28  -98  2.25  1.171904762
29  -98  2.24  1.173095238
30  -98  2.23  1.174761905
31  -98  2.24  1.176666667
32  -98  2.25  1.179047619
33  -98  2.275  1.181666667
34  -98  2.3  1.184047619
35  -98  2.33  1.185952381
36  -98  2.36  1.187619048
37  -98  2.385  1.189285714
38  -98  2.41  1.190952381
39  -98  2.425  1.192380952
40  -98  2.44  1.193333333
0  -97  2.457220704  1.271125953
1  -97  2.464138565  1.271781311
2  -97  2.458266309  1.271230613
3  -97  2.46  1.272320468
4  -97  2.46  1.27342654
5  -97  2.46  1.272619048
6  -97  2.46  1.270238095
7  -97  2.46  1.266904762
8  -97  2.46  1.262380952
9  -97  2.475  1.257142857
10  -97  2.49  1.251190476
11  -97  2.505  1.244285714
12  -97  2.52  1.236428571
13  -97  2.535  1.228333333
14  -97  2.55  1.22047619
15  -97  2.555  1.213095238
16  -97  2.56  1.206428571
17  -97  2.55  1.20047619
18  -97  2.54  1.195238095
19  -97  2.515  1.190714286
20  -97  2.49  1.187142857
21  -97  2.46  1.184047619
22  -97  2.43  1.181428571
23  -97  2.395  1.179047619
24  -97  2.36  1.177142857
25  -97  2.325  1.175714286
26  -97  2.29  1.175
27  -97  2.27  1.174761905
28  -97  2.25  1.175238095
29  -97  2.24  1.176428571
30  -97  2.23  1.178095238
31  -97  2.24  1.18
32  -97  2.25  1.182142857
33  -97  2.27  1.184285714
34  -97  2.29  1.186190476
35  -97  2.315  1.187619048
36  -97  2.34  1.188809524
37  -97  2.365  1.19
38  -97  2.39  1.191428571
39  -97  2.41  1.193095238
40  -97  2.43  1.19452381
0  -96  2.39017905  1.266564506
1  -96  2.390269114  1.264264458
2  -96  2.392200388  1.264547938
3  -96  2.39345742  1.263113963
4  -96  2.39  1.263241698
5  -96  2.385  1.262238753
6  -96  2.38  1.259285714
7  -96  2.38  1.255952381
8  -96  2.38  1.251428571
9  -96  2.39  1.246190476
10  -96  2.4  1.240238095
11  -96  2.415  1.233571429
12  -96  2.43  1.226428571
13  -96  2.45  1.219047619
14  -96  2.47  1.211904762
15  -96  2.48  1.20547619
16  -96  2.49  1.199761905
17  -96  2.49  1.194761905
18  -96  2.49  1.190714286
19  -96  2.475  1.187380952
20  -96  2.46  1.185
21  -96  2.44  1.183095238
22  -96  2.42  1.181428571
23  -96  2.39  1.18
24  -96  2.36  1.179047619
25  -96  2.335  1.178333333
26  -96  2.31  1.178333333
27  -96  2.285  1.178809524
28  -96  2.26  1.17952381
29  -96  2.25  1.180714286
30  -96  2.24  1.182380952
31  -96  2.24  1.184285714
32  -96  2.24  1.186190476
33  -96  2.255  1.187619048
34  -96  2.27  1.188571429
35  -96  2.29  1.189285714
36  -96  2.31  1.19
37  -96  2.33  1.190714286
38  -96  2.35  1.191428571
39  -96  2.36  1.192380952
40  -96  2.37  1.193333333
0  -95  2.352851156  1.265168653
1  -95  2.351672457  1.262873275
2  -95  2.349825433  1.26247526
3  -95  2.35  1.260358445
4  -95  2.35  1.258975585
5  -95  2.34  1.256373105
6  -95  2.33  1.253571429
7  -95  2.315  1.24952381
8  -95  2.3  1.24452381
9  -95  2.295  1.238571429
10  -95  2.29  1.231428571
11  -95  2.295  1.223571429
12  -95  2.3  1.21547619
13  -95  2.31  1.207380952
14  -95  2.32  1.2
15  -95  2.33  1.193571429
16  -95  2.34  1.187857143
17  -95  2.345  1.183095238
18  -95  2.35  1.179761905
19  -95  2.345  1.177380952
20  -95  2.34  1.176190476
21  -95  2.335  1.17547619
22  -95  2.33  1.175
23  -95  2.315  1.175
24  -95  2.3  1.175714286
25  -95  2.28  1.176666667
26  -95  2.26  1.177857143
27  -95  2.245  1.179047619
28  -95  2.23  1.18047619
29  -95  2.22  1.182380952
30  -95  2.21  1.184285714
31  -95  2.21  1.185952381
32  -95  2.21  1.187380952
33  -95  2.22  1.188571429
34  -95  2.23  1.18952381
35  -95  2.245  1.19
36  -95  2.26  1.19
37  -95  2.275  1.19
38  -95  2.29  1.190238095
39  -95  2.295  1.190714286
40  -95  2.3  1.191190476
0  -94  2.349915867  1.268031447
1  -94  2.347488851  1.267120317
2  -94  2.346470664  1.265621722
3  -94  2.344885157  1.263604916
4  -94  2.34  1.2625559
5  -94  2.33  1.26168578
6  -94  2.32  1.257857143
7  -94  2.31  1.252857143
8  -94  2.3  1.246666667
9  -94  2.285  1.23952381
10  -94  2.27  1.231428571
11  -94  2.265  1.222619048
12  -94  2.26  1.213333333
13  -94  2.255  1.204047619
14  -94  2.25  1.195714286
15  -94  2.25  1.188571429
16  -94  2.25  1.182380952
17  -94  2.25  1.177142857
18  -94  2.25  1.173095238
19  -94  2.245  1.17
20  -94  2.24  1.168809524
21  -94  2.235  1.168571429
22  -94  2.23  1.168571429
23  -94  2.225  1.169047619
24  -94  2.22  1.17047619
25  -94  2.205  1.172619048
26  -94  2.19  1.175238095
27  -94  2.185  1.177380952
28  -94  2.18  1.179047619
29  -94  2.175  1.180952381
30  -94  2.17  1.183095238
31  -94  2.17  1.185
32  -94  2.17  1.186428571
33  -94  2.18  1.187619048
34  -94  2.19  1.188571429
35  -94  2.205  1.189285714
36  -94  2.22  1.189761905
37  -94  2.23  1.19
38  -94  2.24  1.19
39  -94  2.25  1.19
40  -94  2.26  1.19
0  -93  2.365745251  1.273920892
1  -93  2.370806343  1.274130285
2  -93  2.374179902  1.27373704
3  -93  2.38  1.274084872
4  -93  2.38  1.271658649
5  -93  2.375  1.273571429
6  -93  2.37  1.269761905
7  -93  2.37  1.264761905
8  -93  2.37  1.258809524
9  -93  2.36  1.251904762
10  -93  2.35  1.243809524
11  -93  2.34  1.235
12  -93  2.33  1.22547619
13  -93  2.32  1.215952381
14  -93  2.31  1.207142857
15  -93  2.3  1.198809524
16  -93  2.29  1.191190476
17  -93  2.28  1.18452381
18  -93  2.27  1.178809524
19  -93  2.255  1.174047619
20  -93  2.24  1.171190476
21  -93  2.23  1.16952381
22  -93  2.22  1.168571429
23  -93  2.21  1.168095238
24  -93  2.2  1.168571429
25  -93  2.19  1.17
26  -93  2.18  1.172142857
27  -93  2.17  1.174047619
28  -93  2.16  1.175714286
29  -93  2.16  1.177619048
30  -93  2.16  1.18
31  -93  2.165  1.182380952
32  -93  2.17  1.184285714
33  -93  2.18  1.185952381
34  -93  2.19  1.187380952
35  -93  2.205  1.188571429
36  -93  2.22  1.189761905
37  -93  2.235  1.190714286
38  -93  2.25  1.191190476
39  -93  2.26  1.191666667
40  -93  2.27  1.192142857
0  -92  2.394774877  1.27903768
1  -92  2.393361657  1.277005737
2  -92  2.398326983  1.277320528
3  -92  2.405  1.279790402
4  -92  2.41  1.281699724
5  -92  2.415  1.281190476
6  -92  2.42  1.277619048
7  -92  2.43  1.272857143
8  -92  2.44  1.267142857
9  -92  2.455  1.260952381
10  -92  2.47  1.253809524
11  -92  2.475  1.245952381
12  -92  2.48  1.237619048
13  -92  2.48  1.229285714
14  -92  2.48  1.220952381
15  -92  2.465  1.212380952
16  -92  2.45  1.204285714
17  -92  2.425  1.197142857
18  -92  2.4  1.190714286
19  -92  2.375  1.184761905
20  -92  2.35  1.180238095
21  -92  2.325  1.177142857
22  -92  2.3  1.175238095
23  -92  2.28  1.173809524
24  -92  2.26  1.173095238
25  -92  2.245  1.173333333
26  -92  2.23  1.17452381
