Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
1 -282.79  286991.50 3085797.55 3.49 1 1
1 -283.29  286991.50 3085797.55 3.38 1 1
1 -283.79  286991.50 3085797.55 3.34 1 1
1 -284.29  286991.50 3085797.55 3.42 1 1
1 -284.79  286991.50 3085797.55 3.60 1 1
1 -285.29  286991.50 3085797.55 3.74 1 1
1 -285.79  286991.50 3085797.55 3.74 1 1
1 -286.29  286991.50 3085797.55 3.60 1 1
1 -286.79  286991.50 3085797.55 3.27 1 1
1 -287.29  286991.50 3085797.55 2.72 1 1
1 -287.78  286991.50 3085797.55 2.31 1 1
1 -288.28  286991.50 3085797.55 2.22 1 1
1 -288.78  286991.50 3085797.55 2.24 1 1
1 -289.28  286991.50 3085797.55 2.30 1 1
1 -289.78  286991.50 3085797.55 2.37 1 1
1 -290.28  286991.50 3085797.55 2.46 1 1
1 -290.78  286991.50 3085797.55 2.54 1 1
1 -291.28  286991.50 3085797.55 2.62 1 1
1 -291.78  286991.50 3085797.55 2.68 1 1
1 -292.28  286991.50 3085797.55 2.73 1 1
1 -292.78  286991.50 3085797.55 2.76 1 1
1 -293.28  286991.50 3085797.55 2.76 1 1
1 -293.78  286991.50 3085797.55 2.74 1 1
1 -294.28  286991.50 3085797.55 2.70 1 1
1 -294.78  286991.50 3085797.55 2.61 1 1
1 -295.28  286991.50 3085797.55 2.46 1 1
1 -295.78  286991.50 3085797.55 2.29 1 1
1 -296.28  286991.50 3085797.55 2.16 1 1
1 -296.78  286991.50 3085797.55 2.08 1 1
1 -297.28  286991.50 3085797.55 2.03 1 1
1 -297.78  286991.50 3085797.55 2.02 1 1
1 -298.28  286991.50 3085797.55 2.05 1 1
1 -298.78  286991.50 3085797.55 2.13 1 1
1 -299.28  286991.50 3085797.55 2.23 1 1
1 -299.78  286991.50 3085797.55 2.45 1 1
1 -300.28  286991.50 3085797.55 3.20 1 1
1 -300.78  286991.50 3085797.55 4.35 1 1
1 -301.28  286991.50 3085797.55 4.94 1 1
1 -301.78  286991.50 3085797.55 4.29 1 1
1 -302.28  286991.50 3085797.55 2.83 1 1
1 -302.78  286991.50 3085797.55 1.85 1 1
1 -303.28  286991.50 3085797.55 1.67 1 1
1 -303.78  286991.50 3085797.55 1.66 1 1
1 -304.28  286991.50 3085797.55 1.68 1 1
1 -304.78  286991.50 3085797.55 1.74 1 1
1 -305.28  286991.50 3085797.55 1.80 1 1
1 -305.78  286991.50 3085797.55 1.86 1 1
1 -306.28  286991.50 3085797.55 1.91 1 1
1 -306.78  286991.50 3085797.55 1.95 1 1
1 -307.28  286991.50 3085797.55 1.99 1 1
1 -307.78  286991.50 3085797.55 2.01 1 1
