Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
-1 -301.53  286958.42 3085535.70 2.07 1 1
-1 -302.03  286958.42 3085535.70 2.07 1 1
-1 -302.53  286958.42 3085535.70 2.09 1 1
-1 -303.03  286958.42 3085535.70 2.14 1 1
-1 -303.53  286958.42 3085535.70 2.21 1 1
-1 -304.03  286958.42 3085535.70 2.30 1 1
-1 -304.53  286958.42 3085535.70 2.38 1 1
-1 -305.03  286958.42 3085535.70 2.44 1 1
-1 -305.53  286958.42 3085535.70 2.48 1 1
-1 -306.03  286958.42 3085535.70 2.51 1 1
-1 -306.53  286958.42 3085535.70 2.55 1 1
-1 -307.03  286958.42 3085535.70 2.62 1 1
-1 -307.53  286958.42 3085535.70 2.72 1 1
-1 -308.03  286958.42 3085535.70 2.84 1 1
-1 -308.53  286958.42 3085535.70 2.93 1 1
-1 -309.03  286958.42 3085535.70 2.96 1 1
-1 -309.53  286958.42 3085535.70 2.92 1 1
-1 -310.03  286958.42 3085535.70 2.83 1 1
-1 -310.53  286958.42 3085535.70 2.72 1 1
-1 -311.03  286958.42 3085535.70 2.59 1 1
-1 -311.53  286958.42 3085535.70 2.43 1 1
-1 -312.03  286958.42 3085535.70 2.27 1 1
-1 -312.53  286958.42 3085535.70 2.11 1 1
-1 -313.03  286958.42 3085535.70 1.91 1 1
-1 -313.52  286958.42 3085535.70 1.66 1 1
-1 -314.03  286958.42 3085535.70 1.42 1 1
-1 -314.53  286958.42 3085535.70 1.20 1 1
-1 -315.03  286958.42 3085535.70 1.03 1 1
-1 -315.52  286958.42 3085535.70 0.92 1 1
-1 -316.02  286958.42 3085535.70 0.85 1 1
-1 -316.53  286958.42 3085535.70 0.79 1 1
-1 -317.03  286958.42 3085535.70 0.74 1 1
-1 -317.52  286958.42 3085535.70 0.71 1 1
-1 -318.02  286958.42 3085535.70 0.69 1 1
-1 -318.41  286958.42 3085535.70 0.68 1 1
-1 -318.81  286958.42 3085535.70 0.68 1 1
-1 -319.10  286958.42 3085535.70 0.68 1 1
-1 -319.39  286958.42 3085535.70 0.69 1 1
-1 -319.69  286958.42 3085535.70 0.70 1 1
-1 -319.99  286958.42 3085535.70 0.71 1 1
